pastoralist,extensive,hg,pyrome
0.12685580110376998,0.031135531350732597,0.0,0.04538455687381124
0.12685580110376998,0.031135531350732597,0.0,0.044861793393241464
0.12685580110376998,0.031135531350732597,0.0,0.0400053766835576
0.12685580110376998,0.031135531350732597,0.0,0.042038865900819684
0.12685580110376998,0.031135531350732597,0.0,0.04395211727305726
0.12685580110376998,0.031135531350732597,0.0,0.04056535538732233
0.12685580110376998,0.031135531350732597,0.0,0.0406985777834454
0.12685580110376998,0.031135531350732597,0.0,0.04138106743880823
0.12685580110376998,0.031135531350732597,0.0,0.036389413707205776
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.10912536059514055,0.30381491329495525,0.1826814304547696,0.08752851071178873
0.05015983080895,0.1544973538994709,0.0,0.04259085274606457
0.126398967678736,0.1544973538994709,0.0,0.046526232924232476
0.126398967678736,0.1544973538994709,0.0,0.04797459586322447
0.126398967678736,0.031135531350732597,0.0,0.046079842117751096
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.15547000036091985,0.06589187860576308
0.10912536059514055,0.271070416441877,0.1050388846645699,0.06041699090706924
0.126398967678736,0.20129034848000002,0.20539859136812877,0.07726618402293164
0.126398967678736,0.20129034848000002,0.10051584058037043,0.010913550628670296
0.31966699338855364,0.12655495206610543,0.1593309539155484,0.06107793477893375
0.126398967678736,0.703835021612926,0.15937015953126232,0.07010052449290416
0.126398967678736,0.12655495206610543,0.08162643746128238,0.010984192632192748
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.20129034848000002,0.09078916159970514,0.011919378219623564
0.126398967678736,0.12655495206610543,0.15445214817886066,0.05825675335210007
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.12655495206610543,0.08714418670819139,0.010714698875499263
0.126398967678736,0.058846149659615335,0.0616142332789936,0.05034938872245267
0.126398967678736,0.3272727012363636,0.08953869950805815,0.06273431289488077
0.126398967678736,0.3272727012363636,0.11717786175352563,0.07096671309273501
0.31966699338855364,0.703835021612926,0.1636106238723677,0.06718997733420265
0.31966699338855364,0.703835021612926,0.2021868051489072,0.08525366528630123
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.12685580110376998,0.031135531350732597,0.0,0.03776550172675778
0.31966699338855364,0.031135531350732597,0.006676441530302248,0.05575576220560489
0.31966699338855364,0.031135531350732597,0.03076795490517814,0.0605031253241764
0.31966699338855364,0.1731601729004329,0.04091643562655195,0.06320256709611996
0.31966699338855364,0.1731601729004329,0.03464808563011107,0.061520947824830995
0.31966699338855364,0.031135531350732597,0.034704448882337036,0.06141031553055543
0.31966699338855364,0.031135531350732597,0.0033291226971361287,0.05437102286978045
0.31966699338855364,0.031135531350732597,0.0,0.052148224372666
0.31966699338855364,0.031135531350732597,0.011084216381258635,0.057468409067701315
0.31966699338855364,0.031135531350732597,0.0,0.05268073267244425
0.31966699338855364,0.031135531350732597,0.0,0.05066010063557248
0.31966699338855364,0.031135531350732597,0.0,0.050683216674112665
0.31966699338855364,0.1544973538994709,0.0,0.05070990315781735
0.31966699338855364,0.1544973538994709,0.0,0.04932588542915351
0.31966699338855364,0.1544973538994709,0.0,0.052640096235723244
0.31966699338855364,0.031135531350732597,9.121195329606345e-06,0.05285808460671717
0.31966699338855364,0.031135531350732597,0.0,0.05001970265030418
0.31966699338855364,0.031135531350732597,0.0,0.052882043782128706
0.31966699338855364,0.031135531350732597,0.002966084353278455,0.05419296913812529
0.31966699338855364,0.031135531350732597,0.0054267474167256245,0.055189220861416664
0.31966699338855364,0.031135531350732597,0.0,0.05102157927250235
0.31966699338855364,0.031135531350732597,0.0,0.045723373878518436
0.12685580110376998,0.031135531350732597,0.0,0.045107251270943616
0.12685580110376998,0.031135531350732597,0.0,0.04280721127577581
0.31966699338855364,0.031135531350732597,0.0,0.046623136828650276
0.31966699338855364,0.031135531350732597,0.0,0.05156799921291842
0.31966699338855364,0.1731601729004329,0.0345329398134383,0.0614861582808578
0.31966699338855364,0.1544973538994709,0.0555413937130943,0.06731515553503055
0.31966699338855364,0.1544973538994709,0.003328714888467237,0.05437085651091826
0.31966699338855364,0.031135531350732597,0.0,0.04671668749608499
0.31966699338855364,0.031135531350732597,0.0,0.046608993590874274
0.31966699338855364,0.031135531350732597,0.0,0.048516875773925806
0.31966699338855364,0.031135531350732597,0.0,0.046863303322050784
0.31966699338855364,0.031135531350732597,0.0,0.04617871346688855
0.12685580110376998,0.031135531350732597,0.0,0.044024481097612075
0.12685580110376998,0.031135531350732597,0.0,0.042718797988206096
0.12685580110376998,0.031135531350732597,0.0,0.03259792635752313
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.17636782230088455,0.07538051291234672
0.05015983080895,0.1544973538994709,0.0,0.04101537868674611
0.05015983080895,0.1544973538994709,0.0,0.044158925949052893
0.126398967678736,0.1544973538994709,0.0,0.04714458757990142
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.13883403200683586,0.061746673785581296
0.126398967678736,0.31397853459211467,0.06794852794961988,0.057543243339900275
0.126398967678736,0.31397853459211467,0.21296318586740737,0.08935872955026293
0.126398967678736,0.40259363196000003,0.2197351765167731,0.016023858955630473
0.31966699338855364,0.12655495206610543,0.07411501693694932,0.05375794587659458
0.126398967678736,0.703835021612926,0.18648857662540974,0.07768471591211566
0.126398967678736,0.703835021612926,0.13573552862096816,0.06326714874129417
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.35190620398826983,0.16554037700693625,0.06539157524360888
0.31966699338855364,0.12655495206610543,0.1850257491035755,0.012640782473063012
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.19104772570447393,0.06998864661067743
0.126398967678736,0.12655495206610543,0.15214544774723604,0.0603287776733962
0.126398967678736,0.703835021612926,0.15223922760535513,0.07523286821283669
0.126398967678736,0.703835021612926,0.1945595994319781,0.0817147480290221
0.31966699338855364,0.12655495206610543,0.09489468876564648,0.012097862243377831
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.12685580110376998,0.0,0.0,0.04017345811354671
0.31966699338855364,0.031135531350732597,0.0031953786295218826,0.05431644194046978
0.31966699338855364,0.031135531350732597,0.0257294925561824,0.05920823173574997
0.31966699338855364,0.031135531350732597,0.023278569802394566,0.05858866946319768
0.31966699338855364,0.031135531350732597,0.005303603393288829,0.05518342434007053
0.31966699338855364,0.1731601729004329,0.039979198310734376,0.062135386683478
0.31966699338855364,0.031135531350732597,0.0005458025310517845,0.05324646717127198
0.31966699338855364,0.031135531350732597,0.006203902577834429,0.055557837538029294
0.31966699338855364,0.031135531350732597,0.0007773512128971704,0.053285498015566236
0.31966699338855364,0.031135531350732597,0.009973927598563791,0.0569515069936844
0.31966699338855364,0.031135531350732597,0.007921507393727384,0.05628012474251755
0.31966699338855364,0.1544973538994709,0.005980910095711704,0.05530594122260248
0.31966699338855364,0.1544973538994709,0.0012866212104305577,0.053416408844016314
0.31966699338855364,0.1544973538994709,0.0,0.05060271859437795
0.31966699338855364,0.1544973538994709,0.0,0.051537378842085264
0.31966699338855364,0.1544973538994709,0.0,0.048082745988092555
0.31966699338855364,0.1544973538994709,0.0,0.050105107762605655
0.31966699338855364,0.031135531350732597,0.0,0.05069265695838665
0.31966699338855364,0.031135531350732597,0.005860218736352157,0.05541378307160656
0.31966699338855364,0.031135531350732597,0.006992984284746247,0.05588859263960264
0.31966699338855364,0.031135531350732597,0.0,0.05149478380954478
0.31966699338855364,0.031135531350732597,0.0,0.04599393988933456
0.12685580110376998,0.031135531350732597,0.0,0.044736675645686036
0.31966699338855364,0.031135531350732597,0.0,0.04980510647091351
0.31966699338855364,0.031135531350732597,0.00696485523041805,0.05552936075708623
0.31966699338855364,0.1731601729004329,0.03848675717377381,0.06235148165058832
0.31966699338855364,0.1731601729004329,0.04308126584753835,0.0637865008478852
0.31966699338855364,0.1544973538994709,0.050090773047879344,0.06575069351070366
0.31966699338855364,0.1544973538994709,0.0,0.05256618338015841
0.12685580110376998,0.031135531350732597,0.0,0.045089789519496486
0.31966699338855364,0.031135531350732597,0.0,0.047961643097113156
0.31966699338855364,0.031135531350732597,0.0,0.048830287511841076
0.31966699338855364,0.031135531350732597,0.0,0.04884044503250611
0.12685580110376998,0.031135531350732597,0.0,0.0405924958617509
0.12685580110376998,0.031135531350732597,0.0,0.031222605560210188
0.09564852558301605,0.02347600693881741,0.0,0.0321023012570578
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.31397853459211467,0.01594034630329478,0.050431858709228984
0.05015983080895,0.1544973538994709,0.0,0.04269470390153483
0.05015983080895,0.1544973538994709,0.0,0.04391995187236462
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.13444665320705196,0.06185554141126758
0.126398967678736,0.35190620398826983,0.0,0.01554668253933876
0.126398967678736,0.703835021612926,0.1963337563437605,0.08161226748955702
0.31966699338855364,0.12655495206610543,0.14136675513134234,0.057988150951943554
0.31966699338855364,0.12655495206610543,0.07152652294613235,0.053392552418603426
0.126398967678736,0.703835021612926,0.16765307451155775,0.06377928986049451
0.126398967678736,0.12655495206610543,0.11601584631061745,0.060162027887195955
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.2747011236725093,0.020935918073244995
0.31966699338855364,0.703835021612926,0.22779701402394037,0.08148515813779496
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.126398967678736,0.703835021612926,0.18493952993648965,0.08516029095953243
0.126398967678736,0.703835021612926,0.10544225983815314,0.06646649047441507
0.126398967678736,0.12655495206610543,0.07211868076872668,0.009803633715258659
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.31966699338855364,0.031135531350732597,0.0,0.04856102998798777
0.31966699338855364,0.031135531350732597,0.0027841357740861546,0.05324696330431341
0.31966699338855364,0.031135531350732597,0.008586062650955129,0.05363154427762695
0.31966699338855364,0.12655495206610543,0.027626865662401485,0.05783375377368831
0.31966699338855364,0.031135531350732597,0.00800122563254409,0.05547539690489886
0.31966699338855364,0.031135531350732597,0.011627025739824636,0.05729739942159404
0.31966699338855364,0.031135531350732597,0.004582544005891308,0.05485837009104759
0.31966699338855364,0.1731601729004329,0.05516921499234706,0.06599974882683421
0.31966699338855364,0.031135531350732597,0.005098281058977221,0.05509714261366173
0.31966699338855364,0.031135531350732597,0.02972049614923855,0.06023176798281937
0.31966699338855364,0.1544973538994709,0.009325808934598983,0.056877696212850666
0.31966699338855364,0.1544973538994709,0.0,0.052911204732096484
0.31966699338855364,0.1544973538994709,0.0,0.04996510311692713
0.31966699338855364,0.1544973538994709,0.030125959547182446,0.05797371611557978
0.31966699338855364,0.1544973538994709,0.030008972303280257,0.058314676257447816
0.31966699338855364,0.1544973538994709,0.0011685686045081983,0.05314195981596678
0.31966699338855364,0.40259363196000003,0.523345680343612,0.03469299966366659
0.31966699338855364,0.1731601729004329,0.03710746895520328,0.061609520133365604
0.31966699338855364,0.1731601729004329,0.05906918749264012,0.06737840053210484
0.31966699338855364,0.031135531350732597,0.004042522447973413,0.054663124667049284
0.31966699338855364,0.031135531350732597,0.0,0.04799933549070126
0.12685580110376998,0.031135531350732597,0.0,0.04529704006572229
0.31966699338855364,0.031135531350732597,0.012213770443912508,0.05717795641966204
0.31966699338855364,0.1731601729004329,0.04942918175707289,0.06426107813466424
0.31966699338855364,0.031135531350732597,0.01147567892184877,0.05780532227943527
0.31966699338855364,0.1731601729004329,0.03825938144512475,0.06248398053733565
0.31966699338855364,0.1544973538994709,0.03948809510841966,0.0628152153363767
0.31966699338855364,0.031135531350732597,0.0,0.04759181089547944
0.12685580110376998,0.031135531350732597,0.0,0.04121788242234774
0.31966699338855364,0.1544973538994709,0.0,0.04592872267897905
0.31966699338855364,0.031135531350732597,0.0,0.04729469891751935
0.31966699338855364,0.031135531350732597,0.0,0.046580021729511034
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.12685580110376998,0.031135531350732597,0.0,0.03715086884403715
0.12685580110376998,0.031135531350732597,0.0,0.035655377921981715
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.10912536059514055,0.30381491329495525,0.165898102327262,0.07785637460519036
0.04330501842649738,0.13338383821398153,0.0,0.043446772630360675
0.04330501842649738,0.13338383821398153,0.0,0.04384341128445461
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.31966699338855364,0.703835021612926,0.16013423821014994,0.0700072713471101
0.126398967678736,0.703835021612926,0.28637015737086313,0.11731623365023137
0.126398967678736,0.703835021612926,0.36059918529005797,0.15517527318569935
0.31966699338855364,0.12655495206610543,0.08575664320869171,0.011869651036152673
0.31966699338855364,0.40259363196000003,0.07481215216412704,0.009823260334471529
0.126398967678736,0.703835021612926,0.1717014756725831,0.06697846857953457
0.126398967678736,0.12655495206610543,0.06853939688765409,0.05397776661614848
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.31966699338855364,0.703835021612926,0.22091030220457097,0.08452785422216948
0.126398967678736,0.703835021612926,0.18627533629217863,0.06750644635203415
0.31966699338855364,0.703835021612926,0.21622153261502175,0.0770660841762017
0.31966699338855364,0.703835021612926,0.222427483618992,0.014360169916340386
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
